"CONTINENT","LOCATION","DATE_","POPULATION","NEW_VACCINATIONS","ROLLING_PPL_VACC","PERCENT_VACCINATED"
"Africa","Burkina Faso",21-MAR-20,20903278,"",,
"Africa","Burkina Faso",22-MAR-20,20903278,"",,
"Africa","Burkina Faso",23-MAR-20,20903278,"",,
"Africa","Burkina Faso",24-MAR-20,20903278,"",,
"Africa","Burkina Faso",25-MAR-20,20903278,"",,
"Africa","Burkina Faso",26-MAR-20,20903278,"",,
"Africa","Burkina Faso",27-MAR-20,20903278,"",,
"Africa","Burkina Faso",28-MAR-20,20903278,"",,
"Africa","Burkina Faso",29-MAR-20,20903278,"",,
"Africa","Burkina Faso",30-MAR-20,20903278,"",,
"Africa","Burkina Faso",31-MAR-20,20903278,"",,
"Africa","Burkina Faso",01-APR-20,20903278,"",,
"Africa","Burkina Faso",02-APR-20,20903278,"",,
"Africa","Burkina Faso",03-APR-20,20903278,"",,
"Africa","Burkina Faso",04-APR-20,20903278,"",,
"Africa","Burkina Faso",05-APR-20,20903278,"",,
"Africa","Burkina Faso",06-APR-20,20903278,"",,
"Africa","Burkina Faso",07-APR-20,20903278,"",,
"Africa","Burkina Faso",08-APR-20,20903278,"",,
"Africa","Burkina Faso",09-APR-20,20903278,"",,
"Africa","Burkina Faso",10-APR-20,20903278,"",,
"Africa","Burkina Faso",11-APR-20,20903278,"",,
"Africa","Burkina Faso",12-APR-20,20903278,"",,
"Africa","Burkina Faso",13-APR-20,20903278,"",,
"Africa","Burkina Faso",14-APR-20,20903278,"",,
"Africa","Burkina Faso",15-APR-20,20903278,"",,
"Africa","Burkina Faso",16-APR-20,20903278,"",,
"Africa","Burkina Faso",17-APR-20,20903278,"",,
"Africa","Burkina Faso",18-APR-20,20903278,"",,
"Africa","Burkina Faso",19-APR-20,20903278,"",,
"Africa","Burkina Faso",20-APR-20,20903278,"",,
"Africa","Burkina Faso",21-APR-20,20903278,"",,
"Africa","Burkina Faso",22-APR-20,20903278,"",,
"Africa","Burkina Faso",23-APR-20,20903278,"",,
"Africa","Burkina Faso",24-APR-20,20903278,"",,
"Africa","Burkina Faso",25-APR-20,20903278,"",,
"Africa","Burkina Faso",26-APR-20,20903278,"",,
"Africa","Burkina Faso",27-APR-20,20903278,"",,
"Africa","Burkina Faso",28-APR-20,20903278,"",,
"Africa","Burkina Faso",29-APR-20,20903278,"",,
"Africa","Burkina Faso",30-APR-20,20903278,"",,
"Africa","Burkina Faso",01-MAY-20,20903278,"",,
"Africa","Burkina Faso",02-MAY-20,20903278,"",,
"Africa","Burkina Faso",03-MAY-20,20903278,"",,
"Africa","Burkina Faso",04-MAY-20,20903278,"",,
"Africa","Burkina Faso",05-MAY-20,20903278,"",,
"Africa","Burkina Faso",06-MAY-20,20903278,"",,
"Africa","Burkina Faso",07-MAY-20,20903278,"",,
"Africa","Burkina Faso",08-MAY-20,20903278,"",,
"Africa","Burkina Faso",09-MAY-20,20903278,"",,
"Africa","Burkina Faso",10-MAY-20,20903278,"",,
"Africa","Burkina Faso",11-MAY-20,20903278,"",,
"Africa","Burkina Faso",12-MAY-20,20903278,"",,
"Africa","Burkina Faso",13-MAY-20,20903278,"",,
"Africa","Burkina Faso",14-MAY-20,20903278,"",,
"Africa","Burkina Faso",15-MAY-20,20903278,"",,
"Africa","Burkina Faso",16-MAY-20,20903278,"",,
"Africa","Burkina Faso",17-MAY-20,20903278,"",,
"Africa","Burkina Faso",18-MAY-20,20903278,"",,
"Africa","Burkina Faso",19-MAY-20,20903278,"",,
"Africa","Burkina Faso",20-MAY-20,20903278,"",,
"Africa","Burkina Faso",21-MAY-20,20903278,"",,
"Africa","Burkina Faso",22-MAY-20,20903278,"",,
"Africa","Burkina Faso",23-MAY-20,20903278,"",,
"Africa","Burkina Faso",24-MAY-20,20903278,"",,
"Africa","Burkina Faso",25-MAY-20,20903278,"",,
"Africa","Burkina Faso",26-MAY-20,20903278,"",,
"Africa","Burkina Faso",27-MAY-20,20903278,"",,
"Africa","Burkina Faso",28-MAY-20,20903278,"",,
"Africa","Burkina Faso",29-MAY-20,20903278,"",,
"Africa","Burkina Faso",30-MAY-20,20903278,"",,
"Africa","Burkina Faso",31-MAY-20,20903278,"",,
"Africa","Burkina Faso",01-JUN-20,20903278,"",,
"Africa","Burkina Faso",02-JUN-20,20903278,"",,
"Africa","Burkina Faso",03-JUN-20,20903278,"",,
"Africa","Burkina Faso",04-JUN-20,20903278,"",,
"Africa","Burkina Faso",05-JUN-20,20903278,"",,
"Africa","Burkina Faso",06-JUN-20,20903278,"",,
"Africa","Burkina Faso",07-JUN-20,20903278,"",,
"Africa","Burkina Faso",08-JUN-20,20903278,"",,
"Africa","Burkina Faso",09-JUN-20,20903278,"",,
"Africa","Burkina Faso",10-JUN-20,20903278,"",,
"Africa","Burkina Faso",11-JUN-20,20903278,"",,
"Africa","Burkina Faso",12-JUN-20,20903278,"",,
"Africa","Burkina Faso",13-JUN-20,20903278,"",,
"Africa","Burkina Faso",14-JUN-20,20903278,"",,
"Africa","Burkina Faso",15-JUN-20,20903278,"",,
"Africa","Burkina Faso",16-JUN-20,20903278,"",,
"Africa","Burkina Faso",17-JUN-20,20903278,"",,
"Africa","Burkina Faso",18-JUN-20,20903278,"",,
"Africa","Burkina Faso",19-JUN-20,20903278,"",,
"Africa","Burkina Faso",20-JUN-20,20903278,"",,
"Africa","Burkina Faso",21-JUN-20,20903278,"",,
"Africa","Burkina Faso",22-JUN-20,20903278,"",,
"Africa","Burkina Faso",23-JUN-20,20903278,"",,
"Africa","Burkina Faso",24-JUN-20,20903278,"",,
"Africa","Burkina Faso",25-JUN-20,20903278,"",,
"Africa","Burkina Faso",26-JUN-20,20903278,"",,
"Africa","Burkina Faso",27-JUN-20,20903278,"",,
"Africa","Burkina Faso",28-JUN-20,20903278,"",,
"Africa","Burkina Faso",29-JUN-20,20903278,"",,
"Africa","Burkina Faso",30-JUN-20,20903278,"",,
"Africa","Burkina Faso",01-JUL-20,20903278,"",,
"Africa","Burkina Faso",02-JUL-20,20903278,"",,
"Africa","Burkina Faso",03-JUL-20,20903278,"",,
"Africa","Burkina Faso",04-JUL-20,20903278,"",,
"Africa","Burkina Faso",05-JUL-20,20903278,"",,
"Africa","Burkina Faso",06-JUL-20,20903278,"",,
"Africa","Burkina Faso",07-JUL-20,20903278,"",,
"Africa","Burkina Faso",08-JUL-20,20903278,"",,
"Africa","Burkina Faso",09-JUL-20,20903278,"",,
"Africa","Burkina Faso",10-JUL-20,20903278,"",,
"Africa","Burkina Faso",11-JUL-20,20903278,"",,
"Africa","Burkina Faso",12-JUL-20,20903278,"",,
"Africa","Burkina Faso",13-JUL-20,20903278,"",,
"Africa","Burkina Faso",14-JUL-20,20903278,"",,
"Africa","Burkina Faso",15-JUL-20,20903278,"",,
"Africa","Burkina Faso",16-JUL-20,20903278,"",,
"Africa","Burkina Faso",17-JUL-20,20903278,"",,
"Africa","Burkina Faso",18-JUL-20,20903278,"",,
"Africa","Burkina Faso",19-JUL-20,20903278,"",,
"Africa","Burkina Faso",20-JUL-20,20903278,"",,
"Africa","Burkina Faso",21-JUL-20,20903278,"",,
"Africa","Burkina Faso",22-JUL-20,20903278,"",,
"Africa","Burkina Faso",23-JUL-20,20903278,"",,
"Africa","Burkina Faso",24-JUL-20,20903278,"",,
"Africa","Burkina Faso",25-JUL-20,20903278,"",,
"Africa","Burkina Faso",26-JUL-20,20903278,"",,
"Africa","Burkina Faso",27-JUL-20,20903278,"",,
"Africa","Burkina Faso",28-JUL-20,20903278,"",,
"Africa","Burkina Faso",29-JUL-20,20903278,"",,
"Africa","Burkina Faso",30-JUL-20,20903278,"",,
"Africa","Burkina Faso",31-JUL-20,20903278,"",,
"Africa","Burkina Faso",01-AUG-20,20903278,"",,
"Africa","Burkina Faso",02-AUG-20,20903278,"",,
"Africa","Burkina Faso",03-AUG-20,20903278,"",,
"Africa","Burkina Faso",04-AUG-20,20903278,"",,
"Africa","Burkina Faso",05-AUG-20,20903278,"",,
"Africa","Burkina Faso",06-AUG-20,20903278,"",,
"Africa","Burkina Faso",07-AUG-20,20903278,"",,
"Africa","Burkina Faso",08-AUG-20,20903278,"",,
"Africa","Burkina Faso",09-AUG-20,20903278,"",,
"Africa","Burkina Faso",10-AUG-20,20903278,"",,
"Africa","Burkina Faso",11-AUG-20,20903278,"",,
"Africa","Burkina Faso",12-AUG-20,20903278,"",,
"Africa","Burkina Faso",13-AUG-20,20903278,"",,
"Africa","Burkina Faso",14-AUG-20,20903278,"",,
"Africa","Burkina Faso",15-AUG-20,20903278,"",,
"Africa","Burkina Faso",16-AUG-20,20903278,"",,
"Africa","Burkina Faso",17-AUG-20,20903278,"",,
"Africa","Burkina Faso",18-AUG-20,20903278,"",,
"Africa","Burkina Faso",19-AUG-20,20903278,"",,
"Africa","Burkina Faso",20-AUG-20,20903278,"",,
"Africa","Burkina Faso",21-AUG-20,20903278,"",,
"Africa","Burkina Faso",22-AUG-20,20903278,"",,
"Africa","Burkina Faso",23-AUG-20,20903278,"",,
"Africa","Burkina Faso",24-AUG-20,20903278,"",,
"Africa","Burkina Faso",25-AUG-20,20903278,"",,
"Africa","Burkina Faso",26-AUG-20,20903278,"",,
"Africa","Burkina Faso",27-AUG-20,20903278,"",,
"Africa","Burkina Faso",28-AUG-20,20903278,"",,
"Africa","Burkina Faso",29-AUG-20,20903278,"",,
"Africa","Burkina Faso",30-AUG-20,20903278,"",,
"Africa","Burkina Faso",31-AUG-20,20903278,"",,
"Africa","Burkina Faso",01-SEP-20,20903278,"",,
"Africa","Burkina Faso",02-SEP-20,20903278,"",,
"Africa","Burkina Faso",03-SEP-20,20903278,"",,
"Africa","Burkina Faso",04-SEP-20,20903278,"",,
"Africa","Burkina Faso",05-SEP-20,20903278,"",,
"Africa","Burkina Faso",06-SEP-20,20903278,"",,
"Africa","Burkina Faso",07-SEP-20,20903278,"",,
"Africa","Burkina Faso",08-SEP-20,20903278,"",,
"Africa","Burkina Faso",09-SEP-20,20903278,"",,
"Africa","Burkina Faso",10-SEP-20,20903278,"",,
"Africa","Burkina Faso",11-SEP-20,20903278,"",,
"Africa","Burkina Faso",12-SEP-20,20903278,"",,
"Africa","Burkina Faso",13-SEP-20,20903278,"",,
"Africa","Burkina Faso",14-SEP-20,20903278,"",,
"Africa","Burkina Faso",15-SEP-20,20903278,"",,
"Africa","Burkina Faso",16-SEP-20,20903278,"",,
"Africa","Burkina Faso",17-SEP-20,20903278,"",,
"Africa","Burkina Faso",18-SEP-20,20903278,"",,
"Africa","Burkina Faso",19-SEP-20,20903278,"",,
"Africa","Burkina Faso",20-SEP-20,20903278,"",,
"Africa","Burkina Faso",21-SEP-20,20903278,"",,
"Africa","Burkina Faso",22-SEP-20,20903278,"",,
"Africa","Burkina Faso",23-SEP-20,20903278,"",,
"Africa","Burkina Faso",24-SEP-20,20903278,"",,
"Africa","Burkina Faso",25-SEP-20,20903278,"",,
"Africa","Burkina Faso",26-SEP-20,20903278,"",,
"Africa","Burkina Faso",27-SEP-20,20903278,"",,
"Africa","Burkina Faso",28-SEP-20,20903278,"",,
"Africa","Burkina Faso",29-SEP-20,20903278,"",,
"Africa","Burkina Faso",30-SEP-20,20903278,"",,
"Africa","Burkina Faso",01-OCT-20,20903278,"",,
"Africa","Burkina Faso",02-OCT-20,20903278,"",,
"Africa","Burkina Faso",03-OCT-20,20903278,"",,
"Africa","Burkina Faso",04-OCT-20,20903278,"",,
"Africa","Burkina Faso",05-OCT-20,20903278,"",,
"Africa","Burkina Faso",06-OCT-20,20903278,"",,
"Africa","Burkina Faso",07-OCT-20,20903278,"",,
"Africa","Burkina Faso",08-OCT-20,20903278,"",,
"Africa","Burkina Faso",09-OCT-20,20903278,"",,
"Africa","Burkina Faso",10-OCT-20,20903278,"",,
"Africa","Burkina Faso",11-OCT-20,20903278,"",,
"Africa","Burkina Faso",12-OCT-20,20903278,"",,
"Africa","Burkina Faso",13-OCT-20,20903278,"",,
"Africa","Burkina Faso",14-OCT-20,20903278,"",,
"Africa","Burkina Faso",15-OCT-20,20903278,"",,
"Africa","Burkina Faso",16-OCT-20,20903278,"",,
"Africa","Burkina Faso",17-OCT-20,20903278,"",,
"Africa","Burkina Faso",18-OCT-20,20903278,"",,
"Africa","Burkina Faso",19-OCT-20,20903278,"",,
"Africa","Burkina Faso",20-OCT-20,20903278,"",,
"Africa","Burkina Faso",21-OCT-20,20903278,"",,
"Africa","Burkina Faso",22-OCT-20,20903278,"",,
"Africa","Burkina Faso",23-OCT-20,20903278,"",,
"Africa","Burkina Faso",24-OCT-20,20903278,"",,
"Africa","Burkina Faso",25-OCT-20,20903278,"",,
"Africa","Burkina Faso",26-OCT-20,20903278,"",,
"Africa","Burkina Faso",27-OCT-20,20903278,"",,
"Africa","Burkina Faso",28-OCT-20,20903278,"",,
"Africa","Burkina Faso",29-OCT-20,20903278,"",,
"Africa","Burkina Faso",30-OCT-20,20903278,"",,
"Africa","Burkina Faso",31-OCT-20,20903278,"",,
"Africa","Burkina Faso",01-NOV-20,20903278,"",,
"Africa","Burkina Faso",02-NOV-20,20903278,"",,
"Africa","Burkina Faso",03-NOV-20,20903278,"",,
"Africa","Burkina Faso",04-NOV-20,20903278,"",,
"Africa","Burkina Faso",05-NOV-20,20903278,"",,
"Africa","Burkina Faso",06-NOV-20,20903278,"",,
"Africa","Burkina Faso",07-NOV-20,20903278,"",,
"Africa","Burkina Faso",08-NOV-20,20903278,"",,
"Africa","Burkina Faso",09-NOV-20,20903278,"",,
"Africa","Burkina Faso",10-NOV-20,20903278,"",,
"Africa","Burkina Faso",11-NOV-20,20903278,"",,
"Africa","Burkina Faso",12-NOV-20,20903278,"",,
"Africa","Burkina Faso",13-NOV-20,20903278,"",,
"Africa","Burkina Faso",14-NOV-20,20903278,"",,
"Africa","Burkina Faso",15-NOV-20,20903278,"",,
"Africa","Burkina Faso",16-NOV-20,20903278,"",,
"Africa","Burkina Faso",17-NOV-20,20903278,"",,
"Africa","Burkina Faso",18-NOV-20,20903278,"",,
"Africa","Burkina Faso",19-NOV-20,20903278,"",,
"Africa","Burkina Faso",20-NOV-20,20903278,"",,
"Africa","Burkina Faso",21-NOV-20,20903278,"",,
"Africa","Burkina Faso",22-NOV-20,20903278,"",,
"Africa","Burkina Faso",23-NOV-20,20903278,"",,
"Africa","Burkina Faso",24-NOV-20,20903278,"",,
"Africa","Burkina Faso",25-NOV-20,20903278,"",,
"Africa","Burkina Faso",26-NOV-20,20903278,"",,
"Africa","Burkina Faso",27-NOV-20,20903278,"",,
"Africa","Burkina Faso",28-NOV-20,20903278,"",,
"Africa","Burkina Faso",29-NOV-20,20903278,"",,
"Africa","Burkina Faso",30-NOV-20,20903278,"",,
"Africa","Burkina Faso",01-DEC-20,20903278,"",,
"Africa","Burkina Faso",02-DEC-20,20903278,"",,
"Africa","Burkina Faso",03-DEC-20,20903278,"",,
"Africa","Burkina Faso",04-DEC-20,20903278,"",,
"Africa","Burkina Faso",05-DEC-20,20903278,"",,
"Africa","Burkina Faso",06-DEC-20,20903278,"",,
"Africa","Burkina Faso",07-DEC-20,20903278,"",,
"Africa","Burkina Faso",08-DEC-20,20903278,"",,
"Africa","Burkina Faso",09-DEC-20,20903278,"",,
"Africa","Burkina Faso",10-DEC-20,20903278,"",,
"Africa","Burkina Faso",11-DEC-20,20903278,"",,
"Africa","Burkina Faso",12-DEC-20,20903278,"",,
"Africa","Burkina Faso",13-DEC-20,20903278,"",,
"Africa","Burkina Faso",14-DEC-20,20903278,"",,
"Africa","Burkina Faso",15-DEC-20,20903278,"",,
"Africa","Burkina Faso",16-DEC-20,20903278,"",,
"Africa","Burkina Faso",17-DEC-20,20903278,"",,
"Africa","Burkina Faso",18-DEC-20,20903278,"",,
"Africa","Burkina Faso",19-DEC-20,20903278,"",,
"Africa","Burkina Faso",20-DEC-20,20903278,"",,
"Africa","Burkina Faso",21-DEC-20,20903278,"",,
"Africa","Burkina Faso",22-DEC-20,20903278,"",,
"Africa","Burkina Faso",23-DEC-20,20903278,"",,
"Africa","Burkina Faso",24-DEC-20,20903278,"",,
"Africa","Burkina Faso",25-DEC-20,20903278,"",,
"Africa","Burkina Faso",26-DEC-20,20903278,"",,
"Africa","Burkina Faso",27-DEC-20,20903278,"",,
"Africa","Burkina Faso",28-DEC-20,20903278,"",,
"Africa","Burkina Faso",29-DEC-20,20903278,"",,
"Africa","Burkina Faso",30-DEC-20,20903278,"",,
"Africa","Burkina Faso",31-DEC-20,20903278,"",,
"Africa","Burkina Faso",01-JAN-21,20903278,"",,
"Africa","Burkina Faso",02-JAN-21,20903278,"",,
"Africa","Burkina Faso",03-JAN-21,20903278,"",,
"Africa","Burkina Faso",04-JAN-21,20903278,"",,
"Africa","Burkina Faso",05-JAN-21,20903278,"",,
"Africa","Burkina Faso",06-JAN-21,20903278,"",,
"Africa","Burkina Faso",07-JAN-21,20903278,"",,
"Africa","Burkina Faso",08-JAN-21,20903278,"",,
"Africa","Burkina Faso",09-JAN-21,20903278,"",,
"Africa","Burkina Faso",10-JAN-21,20903278,"",,
"Africa","Burkina Faso",11-JAN-21,20903278,"",,
"Africa","Burkina Faso",12-JAN-21,20903278,"",,
"Africa","Burkina Faso",13-JAN-21,20903278,"",,
"Africa","Burkina Faso",14-JAN-21,20903278,"",,
"Africa","Burkina Faso",15-JAN-21,20903278,"",,
"Africa","Burkina Faso",16-JAN-21,20903278,"",,
"Africa","Burkina Faso",17-JAN-21,20903278,"",,
"Africa","Burkina Faso",18-JAN-21,20903278,"",,
"Africa","Burkina Faso",19-JAN-21,20903278,"",,
"Africa","Burkina Faso",20-JAN-21,20903278,"",,
"Africa","Burkina Faso",21-JAN-21,20903278,"",,
"Africa","Burkina Faso",22-JAN-21,20903278,"",,
"Africa","Burkina Faso",23-JAN-21,20903278,"",,
"Africa","Burkina Faso",24-JAN-21,20903278,"",,
"Africa","Burkina Faso",25-JAN-21,20903278,"",,
"Africa","Burkina Faso",26-JAN-21,20903278,"",,
"Africa","Burkina Faso",27-JAN-21,20903278,"",,
"Africa","Burkina Faso",28-JAN-21,20903278,"",,
"Africa","Burkina Faso",29-JAN-21,20903278,"",,
"Africa","Burkina Faso",30-JAN-21,20903278,"",,
"Africa","Burkina Faso",31-JAN-21,20903278,"",,
"Africa","Burkina Faso",01-FEB-21,20903278,"",,
"Africa","Burkina Faso",02-FEB-21,20903278,"",,
"Africa","Burkina Faso",03-FEB-21,20903278,"",,
"Africa","Burkina Faso",04-FEB-21,20903278,"",,
"Africa","Burkina Faso",05-FEB-21,20903278,"",,
"Africa","Burkina Faso",06-FEB-21,20903278,"",,
"Africa","Burkina Faso",07-FEB-21,20903278,"",,
"Africa","Burkina Faso",08-FEB-21,20903278,"",,
"Africa","Burkina Faso",09-FEB-21,20903278,"",,
"Africa","Burkina Faso",10-FEB-21,20903278,"",,
"Africa","Burkina Faso",11-FEB-21,20903278,"",,
"Africa","Burkina Faso",12-FEB-21,20903278,"",,
"Africa","Burkina Faso",13-FEB-21,20903278,"",,
"Africa","Burkina Faso",14-FEB-21,20903278,"",,
"Africa","Burkina Faso",15-FEB-21,20903278,"",,
"Africa","Burkina Faso",16-FEB-21,20903278,"",,
"Africa","Burkina Faso",17-FEB-21,20903278,"",,
"Africa","Burkina Faso",18-FEB-21,20903278,"",,
"Africa","Burkina Faso",19-FEB-21,20903278,"",,
"Africa","Burkina Faso",20-FEB-21,20903278,"",,
"Africa","Burkina Faso",21-FEB-21,20903278,"",,
"Africa","Burkina Faso",22-FEB-21,20903278,"",,
"Africa","Burkina Faso",23-FEB-21,20903278,"",,
"Africa","Burkina Faso",24-FEB-21,20903278,"",,
"Africa","Burkina Faso",25-FEB-21,20903278,"",,
"Africa","Burkina Faso",26-FEB-21,20903278,"",,
"Africa","Burkina Faso",27-FEB-21,20903278,"",,
"Africa","Burkina Faso",28-FEB-21,20903278,"",,
"Africa","Burkina Faso",01-MAR-21,20903278,"",,
"Africa","Burkina Faso",02-MAR-21,20903278,"",,
"Africa","Burkina Faso",03-MAR-21,20903278,"",,
"Africa","Burkina Faso",04-MAR-21,20903278,"",,
"Africa","Burkina Faso",05-MAR-21,20903278,"",,
"Africa","Burkina Faso",06-MAR-21,20903278,"",,
"Africa","Burkina Faso",07-MAR-21,20903278,"",,
"Africa","Burkina Faso",08-MAR-21,20903278,"",,
"Africa","Burkina Faso",09-MAR-21,20903278,"",,
"Africa","Burkina Faso",10-MAR-21,20903278,"",,
"Africa","Burkina Faso",11-MAR-21,20903278,"",,
"Africa","Burkina Faso",12-MAR-21,20903278,"",,
"Africa","Burkina Faso",13-MAR-21,20903278,"",,
"Africa","Burkina Faso",14-MAR-21,20903278,"",,
"Africa","Burkina Faso",15-MAR-21,20903278,"",,
"Africa","Burkina Faso",16-MAR-21,20903278,"",,
"Africa","Burkina Faso",17-MAR-21,20903278,"",,
"Africa","Burkina Faso",18-MAR-21,20903278,"",,
"Africa","Burkina Faso",19-MAR-21,20903278,"",,
"Africa","Burkina Faso",20-MAR-21,20903278,"",,
"Africa","Burkina Faso",21-MAR-21,20903278,"",,
"Africa","Burkina Faso",22-MAR-21,20903278,"",,
"Africa","Burkina Faso",23-MAR-21,20903278,"",,
"Africa","Burkina Faso",24-MAR-21,20903278,"",,
"Africa","Burkina Faso",25-MAR-21,20903278,"",,
"Africa","Burkina Faso",26-MAR-21,20903278,"",,
"Africa","Burkina Faso",27-MAR-21,20903278,"",,
"Africa","Burkina Faso",28-MAR-21,20903278,"",,
"Africa","Burkina Faso",29-MAR-21,20903278,"",,
"Africa","Burkina Faso",30-MAR-21,20903278,"",,
"Africa","Burkina Faso",31-MAR-21,20903278,"",,
"Africa","Burkina Faso",01-APR-21,20903278,"",,
"Africa","Burkina Faso",02-APR-21,20903278,"",,
"Africa","Burkina Faso",03-APR-21,20903278,"",,
"Africa","Burkina Faso",04-APR-21,20903278,"",,
"Africa","Burkina Faso",05-APR-21,20903278,"",,
"Africa","Burkina Faso",06-APR-21,20903278,"",,
"Africa","Burkina Faso",07-APR-21,20903278,"",,
"Africa","Burkina Faso",08-APR-21,20903278,"",,
"Africa","Burkina Faso",09-APR-21,20903278,"",,
"Africa","Burkina Faso",10-APR-21,20903278,"",,
"Africa","Burkina Faso",11-APR-21,20903278,"",,
"Africa","Burkina Faso",12-APR-21,20903278,"",,
"Africa","Burkina Faso",13-APR-21,20903278,"",,
"Africa","Burkina Faso",14-APR-21,20903278,"",,
"Africa","Burkina Faso",15-APR-21,20903278,"",,
"Africa","Burkina Faso",16-APR-21,20903278,"",,
"Africa","Burkina Faso",17-APR-21,20903278,"",,
"Africa","Burkina Faso",18-APR-21,20903278,"",,
"Africa","Burkina Faso",19-APR-21,20903278,"",,
"Africa","Burkina Faso",20-APR-21,20903278,"",,
"Africa","Burkina Faso",21-APR-21,20903278,"",,
"Africa","Burkina Faso",22-APR-21,20903278,"",,
"Africa","Burkina Faso",23-APR-21,20903278,"",,
"Africa","Burkina Faso",24-APR-21,20903278,"",,
"Africa","Burkina Faso",25-APR-21,20903278,"",,
"Africa","Burkina Faso",26-APR-21,20903278,"",,
"Africa","Burkina Faso",27-APR-21,20903278,"",,
"Africa","Burkina Faso",28-APR-21,20903278,"",,
"Africa","Burkina Faso",29-APR-21,20903278,"",,
"Africa","Burkina Faso",30-APR-21,20903278,"",,
"Africa","Burundi",31-MAR-20,11890781,"",,
"Africa","Burundi",01-APR-20,11890781,"",,
"Africa","Burundi",02-APR-20,11890781,"",,
"Africa","Burundi",03-APR-20,11890781,"",,
"Africa","Burundi",04-APR-20,11890781,"",,
"Africa","Burundi",05-APR-20,11890781,"",,
"Africa","Burundi",06-APR-20,11890781,"",,
"Africa","Burundi",07-APR-20,11890781,"",,
"Africa","Burundi",08-APR-20,11890781,"",,
"Africa","Burundi",09-APR-20,11890781,"",,
"Africa","Burundi",10-APR-20,11890781,"",,
"Africa","Burundi",11-APR-20,11890781,"",,
"Africa","Burundi",12-APR-20,11890781,"",,
"Africa","Burundi",13-APR-20,11890781,"",,
"Africa","Burundi",14-APR-20,11890781,"",,
"Africa","Burundi",15-APR-20,11890781,"",,
"Africa","Burundi",16-APR-20,11890781,"",,
"Africa","Burundi",17-APR-20,11890781,"",,
"Africa","Burundi",18-APR-20,11890781,"",,
"Africa","Burundi",19-APR-20,11890781,"",,
"Africa","Burundi",20-APR-20,11890781,"",,
"Africa","Burundi",21-APR-20,11890781,"",,
"Africa","Burundi",22-APR-20,11890781,"",,
"Africa","Burundi",23-APR-20,11890781,"",,
"Africa","Burundi",24-APR-20,11890781,"",,
"Africa","Burundi",25-APR-20,11890781,"",,
"Africa","Burundi",26-APR-20,11890781,"",,
"Africa","Burundi",27-APR-20,11890781,"",,
"Africa","Burundi",28-APR-20,11890781,"",,
"Africa","Burundi",29-APR-20,11890781,"",,
"Africa","Burundi",30-APR-20,11890781,"",,
"Africa","Burundi",01-MAY-20,11890781,"",,
"Africa","Burundi",02-MAY-20,11890781,"",,
"Africa","Burundi",03-MAY-20,11890781,"",,
"Africa","Burundi",04-MAY-20,11890781,"",,
"Africa","Burundi",05-MAY-20,11890781,"",,
"Africa","Burundi",06-MAY-20,11890781,"",,
"Africa","Burundi",07-MAY-20,11890781,"",,
"Africa","Burundi",08-MAY-20,11890781,"",,
"Africa","Burundi",09-MAY-20,11890781,"",,
"Africa","Burundi",10-MAY-20,11890781,"",,
"Africa","Burundi",11-MAY-20,11890781,"",,
"Africa","Burundi",12-MAY-20,11890781,"",,
"Africa","Burundi",13-MAY-20,11890781,"",,
"Africa","Burundi",14-MAY-20,11890781,"",,
"Africa","Burundi",15-MAY-20,11890781,"",,
"Africa","Burundi",16-MAY-20,11890781,"",,
"Africa","Burundi",17-MAY-20,11890781,"",,
"Africa","Burundi",18-MAY-20,11890781,"",,
"Africa","Burundi",19-MAY-20,11890781,"",,
"Africa","Burundi",20-MAY-20,11890781,"",,
"Africa","Burundi",21-MAY-20,11890781,"",,
"Africa","Burundi",22-MAY-20,11890781,"",,
"Africa","Burundi",23-MAY-20,11890781,"",,
"Africa","Burundi",24-MAY-20,11890781,"",,
"Africa","Burundi",25-MAY-20,11890781,"",,
"Africa","Burundi",26-MAY-20,11890781,"",,
"Africa","Burundi",27-MAY-20,11890781,"",,
"Africa","Burundi",28-MAY-20,11890781,"",,
"Africa","Burundi",29-MAY-20,11890781,"",,
"Africa","Burundi",30-MAY-20,11890781,"",,
"Africa","Burundi",31-MAY-20,11890781,"",,
